[2023-02-01 01:23:00,799][run.py][line:74][INFO] Epoch:[87/100]	 train_loss=0.00000	 train_acc=99.093
[2023-02-01 01:23:06,379][run.py][line:96][INFO] Epoch:[87/100]	 valid_loss=1.26873	 valid_acc=91.908
[2023-02-01 01:23:12,273][run.py][line:74][INFO] Epoch:[88/100]	 train_loss=0.00000	 train_acc=98.834
[2023-02-01 01:23:17,844][run.py][line:96][INFO] Epoch:[88/100]	 valid_loss=0.80689	 valid_acc=92.486
[2023-02-01 01:23:23,776][run.py][line:74][INFO] Epoch:[89/100]	 train_loss=0.00000	 train_acc=99.223
[2023-02-01 01:23:29,273][run.py][line:96][INFO] Epoch:[89/100]	 valid_loss=1.75398	 valid_acc=91.329
[2023-02-01 01:23:35,175][run.py][line:74][INFO] Epoch:[90/100]	 train_loss=0.00008	 train_acc=98.446
[2023-02-01 01:23:41,085][run.py][line:96][INFO] Epoch:[90/100]	 valid_loss=0.82606	 valid_acc=88.439
[2023-02-01 01:23:47,317][run.py][line:74][INFO] Epoch:[91/100]	 train_loss=0.30471	 train_acc=97.539
[2023-02-01 01:23:53,139][run.py][line:96][INFO] Epoch:[91/100]	 valid_loss=0.10038	 valid_acc=93.064
[2023-02-01 01:23:59,424][run.py][line:74][INFO] Epoch:[92/100]	 train_loss=0.00003	 train_acc=98.964
[2023-02-01 01:24:05,191][run.py][line:96][INFO] Epoch:[92/100]	 valid_loss=0.51832	 valid_acc=91.329
[2023-02-01 01:24:11,157][run.py][line:74][INFO] Epoch:[93/100]	 train_loss=0.00016	 train_acc=98.187
[2023-02-01 01:24:16,588][run.py][line:96][INFO] Epoch:[93/100]	 valid_loss=1.33546	 valid_acc=89.595
[2023-02-01 01:24:22,416][run.py][line:74][INFO] Epoch:[94/100]	 train_loss=0.00000	 train_acc=98.964
[2023-02-01 01:24:27,984][run.py][line:96][INFO] Epoch:[94/100]	 valid_loss=0.96265	 valid_acc=89.017
[2023-02-01 01:24:33,719][run.py][line:74][INFO] Epoch:[95/100]	 train_loss=0.00000	 train_acc=99.352
[2023-02-01 01:24:39,251][run.py][line:96][INFO] Epoch:[95/100]	 valid_loss=0.67489	 valid_acc=91.329
[2023-02-01 01:24:45,178][run.py][line:74][INFO] Epoch:[96/100]	 train_loss=0.16607	 train_acc=97.927
[2023-02-01 01:24:50,438][run.py][line:96][INFO] Epoch:[96/100]	 valid_loss=2.99496	 valid_acc=90.173
[2023-02-01 01:24:55,939][run.py][line:74][INFO] Epoch:[97/100]	 train_loss=0.00008	 train_acc=99.352
[2023-02-01 01:25:01,085][run.py][line:96][INFO] Epoch:[97/100]	 valid_loss=1.24901	 valid_acc=89.595
[2023-02-01 01:25:06,789][run.py][line:74][INFO] Epoch:[98/100]	 train_loss=0.00030	 train_acc=99.352
[2023-02-01 01:25:12,020][run.py][line:96][INFO] Epoch:[98/100]	 valid_loss=2.79607	 valid_acc=91.908
[2023-02-01 01:25:17,780][run.py][line:74][INFO] Epoch:[99/100]	 train_loss=0.00001	 train_acc=98.834
[2023-02-01 01:25:23,075][run.py][line:96][INFO] Epoch:[99/100]	 valid_loss=0.95131	 valid_acc=91.329
[2023-02-01 01:25:28,813][run.py][line:74][INFO] Epoch:[100/100]	 train_loss=10.49354	 train_acc=98.705
[2023-02-01 01:25:33,993][run.py][line:96][INFO] Epoch:[100/100]	 valid_loss=0.28712	 valid_acc=91.908

